492572,null,"*екстракт адхатоди судинної листя густий (adhatoda vasica) (1:5) (екстрагент вода)","/49554,/UA-000000000-000011419"
492571,null,"*екстракт верби білої кори густий (salix alba) (1:5) (екстрагент вода)","/49554,/UA-000000000-000011419"
492570,null,"*екстракт валеріани лікарської коріння та кореневищ густий (valeriana officinalis) (1:5) (екстрагент вода)","/49554,/UA-000000000-000011419"
492569,null,"*екстракт евкаліпта шаровидного листя густий (eucalyptus globulus) (1:5) (екстрагент вода)","/49554,/UA-000000000-000011419"
492568,null,"*екстракт фенхеля звичайного плодів густий (foniculum vulgare) (1:5) (екстрагент вода)","/49554,/UA-000000000-000011419"
492546,null,"*екстракт чаю китайського листя густий (thea sinensis) (1:5) (екстрагент вода)","/49552,/70857,/UA-000000000-000011418"
492545,null,"*екстракт верби білої кори густий (salix alba) (1:5) (екстрагент вода)","/49552,/70857,/UA-000000000-000011418"
492544,null,"*екстракт валеріани лікарської коріння та кореневищ густий (valeriana officinalis) (1:5) (екстрагент вода)","/49552,/70857,/UA-000000000-000011418"
492543,null,"*екстракт фіалки запашної листя та квітів густий (viola odorata) (1:5) (екстрагент вода)","/49552,/70857,/UA-000000000-000011418"
492542,null,"*екстракт евкаліпта шаровидного листя густий (eucalyptus globulus) (1:5) (екстрагент вода)","/49552,/70857,/UA-000000000-000011418"
492541,null,"*екстракт адхатоди судинної листя густий (adhatoda vasica) (1:5) (екстрагент вода)","/49552,/70857,/UA-000000000-000011418"
492540,null,"*екстракт фенхеля звичайного плодів густий (foniculum vulgare) (1:5) (екстрагент вода)","/49552,/70857,/UA-000000000-000011418"
492539,null,"*екстракт солодки голої коріння та кореневищ густий (glycyrrhiza glabra) (1:5) (екстрагент вода)","/49552,/70857,/UA-000000000-000011418"
492495,null,"*екстракт м’яти перцевої листя густий (mentha piperita) (4~5:1) екстрагент вода","/50354,/UA-000000000-000011803"
492494,null,"*екстракт калгану великого кореневищ густий (alpinia galanga (l.) willd.) (4~5:1) (екстрагент вода)","/50354,/UA-000000000-000011803"
492493,null,"*екстракт іссопа лікарського листя густий (hyssopus officinalis l.) (4~5:1) (екстрагент вода)","/50354,/UA-000000000-000011803"
492492,null,"*екстракт фіалки духмяної квіток густий (viola odorata l.) (4~5:1) (екстрагент вода)","/50354,/UA-000000000-000011803"
492491,null,"*екстракт перцю довгого плодів густий (piper longum l) (4~5:1) (екстрагент вода)","/50354,/UA-000000000-000011803"
492490,null,"*екстракт cолодки голої коренів густий (glycyrrhiza glabra l.) (4~5:1) (екстрагент вода)","/50354,/UA-000000000-000011803"
492489,null,"*екстракт адхатоди судинної листя густий (adhatoda sudina ness.) (4~5:1) (екстрагент вода)","/50354,/UA-000000000-000011803"
492459,null,"*екстракт калгану великого кореневищ густий (alpinia galanga (l.) willd.) (4~5:1) (екстрагент вода)","/50353,/UA-000000000-000011802"
492458,null,"*екстракт іссопа лікарського листя густий (hyssopus officinalis l.) (4~5:1) (екстрагент вода)","/50353,/UA-000000000-000011802"
492457,null,"*екстракт фіалки духмяної квіток густий (viola odorata l.) (4~5:1) (екстрагент вода)","/50353,/UA-000000000-000011802"
492456,null,"*екстракт перцю довгого плодів густий (piper longum l) (4~5:1) (екстрагент вода)","/50353,/UA-000000000-000011802"
492455,null,"*екстракт cолодки голої коренів густий (glycyrrhiza glabra l.) (4~5:1) (екстрагент вода)","/50353,/UA-000000000-000011802"
492454,null,"*екстракт адхатоди судинної листя густий (adhatoda sudina ness.) (4~5:1) (екстрагент вода)","/50353,/UA-000000000-000011802"
492438,"100000085825","Вода","/45181,/70826,/70827,/70828,/70829,/70830,/70831,/UA-000000000-000009403"
492419,"100000078506","FOLIUM UVA URSI","/50792,/UA-000000000-000012030"
492406,null,"*спори полірезистентного штаму bacillus clausii","/59270,/70816,/70817,/UA-000000000-000011197"
492369,"100000085825","Вода","/45174,/UA-000000000-000009399"
492364,"100000085825","Вода","/45152,/70782,/70783,/70784,/70785,/70786,/70787,/70788,/70789,/70790,/70791,/70792,/70793,/70794,/UA-000000000-000009395"
492347,"100000085825","Вода","/45192,/70768,/70769,/70770,/70771,/70772,/70773,/70774,/70775,/70776,/70777,/70778,/70779,/70780,/UA-000000000-000009405"
492335,null,"*спори полірезистентного штаму bacillus clausii","/49052,/70749,/70750,/70751,/UA-000000000-000011193"
492309,null,"*квітки липи","/50300,/UA-000000000-000011777"
492308,null,"*квітки липи","/50301,/UA-000000000-000011777"
492302,null,"*пагонів леспедези двоколірної","/50292,/UA-000000000-000011773"
492301,null,"*пагонів леспедези двоколірної","/50291,/UA-000000000-000011773"
492290,null,"*лепехи кореневища","/50289,/UA-000000000-000011771"
492289,null,"*лепехи кореневища","/50288,/UA-000000000-000011771"
492288,null,"*лепехи кореневища","/50287,/UA-000000000-000011771"
492281,null,"*ламінарії","/70719,/UA-000000000-000011730"
492280,null,"*ламінарії","/70718,/UA-000000000-000011730"
492279,null,"*ламінарії","/50184,/UA-000000000-000011730"
492272,null,"*кукурудзи стовпчики з приймочками (zeae maydis styli cum stigmatis)","/50122,/UA-000000000-000011696"
492271,null,"*кукурудзи стовпчики з приймочками (zeae maydis styli cum stigmatis)","/50121,/UA-000000000-000011696"
492265,null,"*urticae folia (кропиви листя)","/58931,/UA-000000000-000011678"
492264,null,"*urticae folia (кропиви листя)","/58930,/UA-000000000-000011678"
492263,null,"*urticae folia (кропиви листя)","/58929,/UA-000000000-000011678"
492262,null,"*urticae folia (кропиви листя)","/58928,/UA-000000000-000011678"
492237,"100000090211","Хлорфенаміну малеат","/49958,/UA-000000000-000011613"
492236,"100000089693","Кофеїн","/49958,/UA-000000000-000011613"
492235,"100000086036","Аскорбінова кислота","/49958,/UA-000000000-000011613"
492234,"100000090270","Парацетамол","/49958,/UA-000000000-000011613"
492217,"100000078521","Сахарин натрію","/70686,/UA-000000000-000037947"
492216,"100000083527","Натрію цикламат","/70686,/UA-000000000-000037947"
492215,"100000079337","Гідрокарбонат натрію","/70686,/UA-000000000-000037947"
492214,"100000093142","Лимонна кислота","/70686,/UA-000000000-000037947"
492213,null,"*лимонний ароматизатор evogran","/70686,/UA-000000000-000037947"
492212,"100000078762","Тальк","/70686,/UA-000000000-000037947"
492211,"100000089026","РИБОФЛАВІНУ НАТРІЮ ФОСФАТ","/70686,/UA-000000000-000037947"
492210,"100000092381","Повідон","/70686,/UA-000000000-000037947"
492209,"100000090211","Хлорфенаміну малеат","/70686,/UA-000000000-000037947"
492208,"100000089693","Кофеїн","/70686,/UA-000000000-000037947"
492207,"100000086036","Аскорбінова кислота","/70686,/UA-000000000-000037947"
492206,"100000090270","Парацетамол","/70686,/UA-000000000-000037947"
492175,null,"*квасолі стулки плодів (phaseoli valvae fructum)","/49883,/UA-000000000-000011563"
492174,null,"*квасолі стулки плодів (phaseoli valvae fructum)","/49884,/UA-000000000-000011563"
492164,"100000076392","ПЛІД КМИНУ","/49953,/UA-000000000-000011609"
492162,"100000080119","ОЛІЯ ГВОЗДИКИ","/49365,/UA-000000000-000011322"
492161,"300000010560","Евкаліптова олія Євр. Фарм.","/49365,/UA-000000000-000011322"
492160,"100000092241","ОЛІЯ М'ЯТИ ПЕРЦЕВОЇ","/49365,/UA-000000000-000011322"
492159,"100000090737","Камфора","/49365,/UA-000000000-000011322"
492158,"100000091364","МЕНТОЛ","/49365,/UA-000000000-000011322"
492157,null,"*олії коричної","/49365,/UA-000000000-000011322"
492093,null,"*трави меліси","/49846,/70643,/70644,/UA-000000000-000011543"
492092,null,"*трави пустирника","/49846,/70643,/70644,/UA-000000000-000011543"
492091,null,"*плодів глод","/49846,/70643,/70644,/UA-000000000-000011543"
492090,null,"*кореневища з коренями валеріани","/49846,/70643,/70644,/UA-000000000-000011543"
492070,null,"*суміш спор полірезистентного штаму bacillus clausii","/49050,/70631,/UA-000000000-000011192"
492068,"100000085825","Вода","/70627,/70628,/70629,/45188,/UA-000000000-000009404"
492055,"100000078762","Тальк","/49046,/70622,/UA-000000000-000011189"
492054,"100000092193","Нікотинамід","/49046,/70622,/UA-000000000-000011189"
492053,"100000170297","ВУГІЛЛЯ, АКТИВОВАНЕ PH. EUR.","/49046,/70622,/UA-000000000-000011189"
492052,"100000089833","Симетикон","/49046,/70622,/UA-000000000-000011189"
492051,"100000079740","Папаїн","/49046,/70622,/UA-000000000-000011189"
492050,null,"*діастаза фунгальна","/49046,/70622,/UA-000000000-000011189"
492047,"100000085825","Вода","/70617,/70618,/70619,/45148,/UA-000000000-000009394"
491979,"100000092668","Естріол","/48070,/70606,/70607,/UA-000000000-000010798"
491972,"100000134471","КАЛЕНДУЛИ НАСТОЙКА","/49734,/UA-000000000-000011483"
491971,"100000134471","КАЛЕНДУЛИ НАСТОЙКА","/69072,/UA-000000000-000011483"
491970,"100000134471","КАЛЕНДУЛИ НАСТОЙКА","/69071,/UA-000000000-000011483"
491969,"100000134471","КАЛЕНДУЛИ НАСТОЙКА","/69073,/UA-000000000-000011483"
491965,"100000085825","Вода","/41089,/UA-000000000-000007371"
491945,"100000085825","Вода","/45177,/70589,/70590,/70591,/UA-000000000-000009402"
491928,"100000134471","КАЛЕНДУЛИ НАСТОЙКА","/49724,/UA-000000000-000011479"
491927,"100000134471","КАЛЕНДУЛИ НАСТОЙКА","/49723,/UA-000000000-000011479"
491926,"100000134471","КАЛЕНДУЛИ НАСТОЙКА","/49725,/UA-000000000-000011479"
491925,"100000134471","КАЛЕНДУЛИ НАСТОЙКА","/49722,/UA-000000000-000011479"
491901,"100000084931","Сертаконазолу нітрат","/49314,/UA-000000000-000011303"
491897,"100000085825","Вода","/41088,/UA-000000000-000007370"
491883,"100000085825","Вода","/45143,/70571,/70572,/70573,/UA-000000000-000009392"
491882,null,"*деревію трава (millefolii herba)","/70570,/UA-000000000-000010994"
491881,null,"*деревію трава (millefolii herba)","/48508,/UA-000000000-000010994"
491880,null,"*деревію трава (millefolii herba)","/48507,/UA-000000000-000010994"
491874,"100000085825","Вода","/41086,/UA-000000000-000007369"
491873,"100000085825","Вода","/41085,/UA-000000000-000007369"
491872,"100000085825","Вода","/41084,/UA-000000000-000007369"
491871,"100000085825","Вода","/41083,/UA-000000000-000007369"
491870,"100000085825","Вода","/41082,/UA-000000000-000007369"
491869,"100000085825","Вода","/41081,/UA-000000000-000007369"
491868,"100000085825","Вода","/41087,/UA-000000000-000007369"
491859,null,"*м’яти перцевої листя","/50463,/UA-000000000-000011861"
491834,"100000085825","Вода","/45142,/UA-000000000-000009391"
491829,"100000085825","Вода","/45141,/UA-000000000-000009390"
491828,"100000085825","Вода","/45176,/UA-000000000-000009401"
491826,"100000134471","КАЛЕНДУЛИ НАСТОЙКА","/49683,/UA-000000000-000011474"
491825,"100000134471","КАЛЕНДУЛИ НАСТОЙКА","/49682,/UA-000000000-000011474"
491824,"100000134471","КАЛЕНДУЛИ НАСТОЙКА","/49684,/UA-000000000-000011474"
491820,"100000085825","Вода","/45175,/UA-000000000-000009400"
491817,"100000085825","Вода","/45140,/UA-000000000-000009389"
491799,"100000085825","Вода","/70437,/UA-000000000-000009388"
491798,"100000085825","Вода","/70432,/UA-000000000-000009388"
491797,"100000085825","Вода","/70436,/UA-000000000-000009388"
491796,"100000085825","Вода","/45133,/UA-000000000-000009388"
491795,"100000085825","Вода","/70435,/UA-000000000-000009388"
491794,"100000085825","Вода","/70434,/UA-000000000-000009388"
491793,"100000085825","Вода","/70433,/UA-000000000-000009388"
491760,"100000085825","Вода","/70387,/UA-000000000-000009397"
491759,"100000085825","Вода","/70386,/UA-000000000-000009397"
491758,"100000085825","Вода","/70385,/UA-000000000-000009397"
491757,"100000085825","Вода","/70384,/UA-000000000-000009397"
491756,"100000085825","Вода","/45168,/UA-000000000-000009397"
491728,"100000085825","Вода","/70383,/UA-000000000-000009387"
491727,"100000085825","Вода","/70382,/UA-000000000-000009387"
491726,"100000085825","Вода","/70381,/UA-000000000-000009387"
491725,"100000085825","Вода","/70380,/UA-000000000-000009387"
491724,"100000085825","Вода","/45128,/UA-000000000-000009387"
491717,"100000085825","Вода","/41079,/UA-000000000-000007368"
491716,"100000085825","Вода","/41080,/UA-000000000-000007368"
491715,"100000085825","Вода","/41078,/UA-000000000-000007368"
491714,"100000085825","Вода","/41077,/UA-000000000-000007368"
491713,"100000085825","Вода","/41076,/UA-000000000-000007368"
491712,"100000085825","Вода","/41074,/UA-000000000-000007368"
491711,"100000085825","Вода","/41075,/UA-000000000-000007368"
491710,null,"*грициків трава (herba bursae pastoris)","/48342,/70516,/UA-000000000-000010904"
491709,null,"*грициків трава (herba bursae pastoris)","/48341,/UA-000000000-000010904"
491689,null,"*золототисячника трава","/70512,/UA-000000000-000011329"
491688,null,"*золототисячника трава","/49373,/UA-000000000-000011329"
491687,null,"*золототисячника трава","/49372,/UA-000000000-000011329"
491670,"100000092388","Триметоприм","/28752,/UA-000000000-000000891"
491669,"100000092618","Сульфаметоксазол","/28752,/UA-000000000-000000891"
491666,"100000085825","Вода","/70274,/UA-000000000-000009217"
491665,"100000085825","Вода","/70278,/UA-000000000-000009217"
491664,"100000085825","Вода","/70273,/UA-000000000-000009217"
491663,"100000085825","Вода","/70272,/UA-000000000-000009217"
491662,"100000085825","Вода","/70269,/UA-000000000-000009217"
491661,"100000085825","Вода","/70271,/UA-000000000-000009217"
491660,"100000085825","Вода","/70270,/UA-000000000-000009217"
491659,"100000085825","Вода","/70268,/UA-000000000-000009217"
491658,"100000085825","Вода","/70267,/UA-000000000-000009217"
491657,"100000085825","Вода","/44774,/UA-000000000-000009217"
491656,"100000085825","Вода","/70281,/UA-000000000-000009217"
491655,"100000085825","Вода","/70280,/UA-000000000-000009217"
491654,"100000085825","Вода","/70279,/UA-000000000-000009217"
491653,"100000085825","Вода","/70277,/UA-000000000-000009217"
491652,"100000085825","Вода","/70276,/UA-000000000-000009217"
491651,"100000085825","Вода","/70275,/UA-000000000-000009217"
491626,"100000085825","Вода","/70211,/UA-000000000-000009218"
491625,"100000085825","Вода","/70210,/UA-000000000-000009218"
491624,"100000085825","Вода","/70209,/UA-000000000-000009218"
491623,"100000085825","Вода","/70208,/UA-000000000-000009218"
491622,"100000085825","Вода","/70207,/UA-000000000-000009218"
491621,"100000085825","Вода","/70206,/UA-000000000-000009218"
491620,"100000085825","Вода","/70154,/UA-000000000-000009218"
491619,"100000085825","Вода","/70153,/UA-000000000-000009218"
491618,"100000085825","Вода","/70152,/UA-000000000-000009218"
491617,"100000085825","Вода","/70151,/UA-000000000-000009218"
491616,"100000085825","Вода","/70149,/UA-000000000-000009218"
491615,"100000085825","Вода","/70148,/UA-000000000-000009218"
491614,"100000085825","Вода","/70147,/UA-000000000-000009218"
491613,"100000085825","Вода","/70150,/UA-000000000-000009218"
491612,"100000085825","Вода","/70146,/UA-000000000-000009218"
491611,"100000085825","Вода","/44790,/UA-000000000-000009218"
491587,"100000092420","Пертехнетат (99mtc) натрій","/53662,/70481,/70482,/70483,/UA-000000000-000015501"
491491,null,"*карбонільні сполуки","/48976,/UA-000000000-000011167"
491479,null,"*метоксан","/48010,/70426,/70427,/70428,/70429,/UA-000000000-000010763"
491428,"100000085825","Вода","/41073,/UA-000000000-000007367"
491423,"100000085825","Вода","/41065,/UA-000000000-000007364"
491337,null,"*м'яти перцевої листя","/53442,/UA-000000000-000013301"
491336,"100000090863","HYPERICI HERBA","/53442,/UA-000000000-000013301"
491335,null,"*нагідок квітки","/53442,/UA-000000000-000013301"
491334,null,"*деревію трава (millefolii herba)","/53442,/UA-000000000-000013301"
491333,null,"*квіти ромашки","/53442,/UA-000000000-000013301"
491332,null,"*м'яти перцевої листя","/53443,/53444,/UA-000000000-000013301"
491331,"100000090863","HYPERICI HERBA","/53443,/53444,/UA-000000000-000013301"
491330,null,"*нагідок квітки","/53443,/53444,/UA-000000000-000013301"
491329,null,"*деревію трава (millefolii herba)","/53443,/53444,/UA-000000000-000013301"
491328,null,"*квіти ромашки","/53443,/53444,/UA-000000000-000013301"
491326,"100000085825","Вода","/45873,/UA-000000000-000009788"
491322,"100000085825","Вода","/41059,/UA-000000000-000007363"
491321,"100000085825","Вода","/41064,/UA-000000000-000007363"
491320,"100000085825","Вода","/41063,/UA-000000000-000007363"
491319,"100000085825","Вода","/41062,/UA-000000000-000007363"
491318,"100000085825","Вода","/41061,/UA-000000000-000007363"
491317,"100000085825","Вода","/41060,/UA-000000000-000007363"
491304,"100000085825","Вода","/45872,/UA-000000000-000009787"
491303,"100000085825","Вода","/45871,/UA-000000000-000009787"
491281,null,"*трава чебрецю звичайного (thymi serpylli herba)","/70261,/70262,/70263,/53736,/UA-000000000-000016084"
491280,"100000090863","HYPERICI HERBA","/70261,/70262,/70263,/53736,/UA-000000000-000016084"
491279,null,"*дуба кора","/70261,/70262,/70263,/53736,/UA-000000000-000016084"
491278,null,"*деревію трава (millefolii herba)","/70261,/70262,/70263,/53736,/UA-000000000-000016084"
491277,"100000091186",null,"/70261,/70262,/70263,/53736,/UA-000000000-000016084"
491276,null,"*глоду плоди (crataegi fructus)","/70261,/70262,/70263,/53736,/UA-000000000-000016084"
491275,null,"*ромашки квітки","/70261,/70262,/70263,/53736,/UA-000000000-000016084"
491274,"100000078985","Етанол","/70261,/70262,/70263,/53736,/UA-000000000-000016084"
491263,"100000085825","Вода","/45868,/UA-000000000-000009786"
491262,"100000085825","Вода","/45870,/UA-000000000-000009786"
491261,"100000085825","Вода","/45869,/UA-000000000-000009786"
491222,null,"*дуба кора","/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803"
491221,null,"*полин гіркий","/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803"
491220,null,"*бобівника трилистого листя","/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803"
491219,null,"*деревію трава","/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803"
491218,null,"*кореневища з коренями левзеї сафлороподібної (великоголовника)","/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803"
491217,null,"*кропу пахучого плоди (fructus anethi graveolentis)","/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803"
491216,null,"*квітки липи","/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803"
491215,"100000158138","М'ЯТИ ЛИСТЯ","/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803"
491214,null,"*лепехи кореневища","/53495,/70241,/70242,/70243,/70244,/UA-000000000-000013803"
491048,"100000078985","Етанол","/70204,/UA-000000000-000007123"
491047,"100000078985","Етанол","/70203,/UA-000000000-000007123"
491046,"100000078985","Етанол","/70205,/UA-000000000-000007123"
491043,"100000085825","Вода","/45234,/UA-000000000-000009412"
491042,"100000085825","Вода","/45233,/UA-000000000-000009412"
491041,"100000085825","Вода","/45229,/UA-000000000-000009412"
491040,"100000085825","Вода","/45232,/UA-000000000-000009412"
491039,"100000085825","Вода","/45230,/UA-000000000-000009412"
491038,"100000085825","Вода","/45231,/UA-000000000-000009412"
491037,"100000085825","Вода","/45228,/UA-000000000-000009412"
491036,"100000085825","Вода","/45227,/UA-000000000-000009412"
491014,"100000174466","ЕТАНОЛ 35 % V/V","/52088,/52086,/70192,/70193,/UA-000000000-000012630"
491001,"100000078985","Етанол","/70183,/UA-000000000-000007122"
491000,"100000078985","Етанол","/70184,/UA-000000000-000007122"
490999,"100000078985","Етанол","/70185,/UA-000000000-000007122"
490978,null,"*квітки нагідок","/51977,/UA-000000000-000012599"
490977,null,"*деревію трава (millefolii herba)","/51978,/UA-000000000-000012599"
490976,null,"*квітки нагідок","/51978,/UA-000000000-000012599"
490975,null,"*квітки ромашки (chamomillae flores)","/51978,/UA-000000000-000012599"
490974,null,"*деревію трава (millefolii herba)","/51977,/UA-000000000-000012599"
490973,null,"*квітки ромашки (chamomillae flores)","/51977,/UA-000000000-000012599"
490934,"100000085825","Вода","/45212,/UA-000000000-000009409"
490933,"100000085825","Вода","/45215,/UA-000000000-000009409"
490932,"100000085825","Вода","/45218,/UA-000000000-000009409"
490931,"100000085825","Вода","/45217,/UA-000000000-000009409"
490930,"100000085825","Вода","/45214,/UA-000000000-000009409"
490929,"100000085825","Вода","/45216,/UA-000000000-000009409"
490928,"100000085825","Вода","/45213,/UA-000000000-000009409"
490927,"100000085825","Вода","/45219,/UA-000000000-000009409"
490901,null,"*квітів ромашки екстракт рідкий (chamomilla flores extractum liquidum) (екстрагент 50 % (об/об) етанол) (1:1)","/51790,/70132,/UA-000000000-000012507"
490900,null,"*квітів ромашки екстракт рідкий (chamomilla flores extractum liquidum) (екстрагент 50 % (об/об) етанол) (1:1)","/51792,/UA-000000000-000012507"
490896,"100000091035","Ціанокобаламін","/70126,/70127,/70128,/UA-000000000-000006723"
490895,"100000089922","Піридоксину гідрохлорид","/70126,/70127,/70128,/UA-000000000-000006723"
490894,"100000078834","Аденозин","/70126,/70127,/70128,/UA-000000000-000006723"
490893,"100000076766","ЕКСТРАКТ ПЕЧІНКИ","/70126,/70127,/70128,/UA-000000000-000006723"
490892,"100000084876","Карнітину гідрохлорид","/70126,/70127,/70128,/UA-000000000-000006723"
490891,"100000084895","Карнітину оротат","/70126,/70127,/70128,/UA-000000000-000006723"
490857,"100000085825","Вода","/70113,/UA-000000000-000009411"
490856,"100000078985","Етанол","/70113,/UA-000000000-000009411"
490854,null,"*шипшини олія","/53431,/UA-000000000-000013296"
490853,null,"*шипшини олія","/53430,/UA-000000000-000013296"
490852,null,"*шипшини олія","/53429,/UA-000000000-000013296"
490851,null,"*шипшини олія","/53428,/UA-000000000-000013296"
490835,null,"*чебрецю трава (thymi serpylli herba)","/68612,/UA-000000000-000013287"
490834,null,"*чебрецю трава (thymi serpylli herba)","/68611,/UA-000000000-000013287"
490833,null,"*чебрецю трава (thymi serpylli herba)","/53406,/UA-000000000-000013287"
490832,null,"*чебрецю трава (thymi serpylli herba)","/53404,/UA-000000000-000013287"
490820,null,"*цмину піщаного квітки","/53400,/UA-000000000-000013284"
490819,null,"*цмину піщаного квітки","/68773,/UA-000000000-000013284"
490818,null,"*цмину піщаного квітки","/68772,/UA-000000000-000013284"
490805,"100000078762","Тальк","/53325,/70086,/UA-000000000-000013264"
490804,null,"*кремнію діоксид колоїдний зневоднений","/53325,/70086,/UA-000000000-000013264"
490803,"100000134658","АРТИШОКУ ЛИСТЯ СУХИЙ ЕКСТРАКТ","/53325,/70086,/UA-000000000-000013264"
490802,"100000085825","Вода","/53325,/70086,/UA-000000000-000013264"
490767,"100000085825","Вода","/39561,/UA-000000000-000006627"
490726,null,"*барвінку трава (vincae minoris herba)","/51742,/UA-000000000-000012480"
490725,null,"*омели білої пагони та листя","/70077,/51741,/UA-000000000-000012480"
490724,"100000128675","Trifolium","/51742,/UA-000000000-000012480"
490723,null,"*глоду плоди (crataegi fructus)","/51742,/UA-000000000-000012480"
490722,null,"*каштана кінського насіння (hippocastani semen)","/51742,/UA-000000000-000012480"
490721,null,"*софори японської плоди","/51742,/UA-000000000-000012480"
490720,null,"*хвоща польового трави (equiseti arvensis herba)","/51742,/UA-000000000-000012480"
490719,null,"*омели білої пагони та листя","/51742,/UA-000000000-000012480"
490718,null,"*барвінку трава (vincae minoris herba)","/70077,/51741,/UA-000000000-000012480"
490717,"100000128675","Trifolium","/70077,/51741,/UA-000000000-000012480"
490716,null,"*глоду плоди (crataegi fructus)","/70077,/51741,/UA-000000000-000012480"
490715,null,"*каштана кінського насіння (hippocastani semen)","/70077,/51741,/UA-000000000-000012480"
490714,null,"*софори японської плоди","/70077,/51741,/UA-000000000-000012480"
490713,null,"*хвоща польового трави (equiseti arvensis herba)","/70077,/51741,/UA-000000000-000012480"
490712,"100000078985","Етанол","/70077,/51741,/51742,/UA-000000000-000012480"
490653,null,"*заліза оксид жовтий е 172","/44233,/UA-000000000-000008910"
490652,"100000092217","Титану діоксид","/44233,/UA-000000000-000008910"
490638,null,"*барвінку трава (vincae minoris herba)","/66972,/UA-000000000-000034324"
490637,"100000128675","Trifolium","/66972,/UA-000000000-000034324"
490636,null,"*глоду плоди (crataegi fructus)","/66972,/UA-000000000-000034324"
490635,null,"*каштану кінського насіння","/66972,/UA-000000000-000034324"
490634,null,"*софори японської плоди","/66972,/UA-000000000-000034324"
490633,null,"*хвоща польового трави (equiseti arvensis herba)","/66972,/UA-000000000-000034324"
490632,null,"*омели білої пагони та листя","/66972,/UA-000000000-000034324"
490631,null,"*барвінку трава (vincae minoris herba)","/66970,/70046,/UA-000000000-000034324"
490630,"100000128675","Trifolium","/66970,/70046,/UA-000000000-000034324"
490629,null,"*глоду плоди (crataegi fructus)","/66970,/70046,/UA-000000000-000034324"
490628,null,"*каштана кінського насіння (hippocastani semen)","/66970,/70046,/UA-000000000-000034324"
490627,null,"*софори японської плоди","/66970,/70046,/UA-000000000-000034324"
490626,null,"*хвоща польового трави (equiseti arvensis herba)","/66970,/70046,/UA-000000000-000034324"
490625,null,"*омели білої пагони та листя","/66970,/70046,/UA-000000000-000034324"
490611,"100000085825","Вода","/39563,/UA-000000000-000006628"
490599,null,"*чистотілу трава","/53069,/UA-000000000-000013143"
490598,null,"*вівса посівного трава","/53069,/UA-000000000-000013143"
490597,null,"*півонії відхиленої кореневища та корені","/53069,/UA-000000000-000013143"
490596,null,"*чистотілу трава","/53070,/UA-000000000-000013143"
490595,"100000153097","РОЗТОРОПШІ ПЛЯМИСТОЇ ПЛОДИ","/53069,/UA-000000000-000013143"
490594,null,"*вівса посівного трава","/53070,/UA-000000000-000013143"
490593,null,"*софори японської плоди","/53069,/UA-000000000-000013143"
490592,null,"*півонії відхиленої кореневища та корені","/53070,/UA-000000000-000013143"
490591,null,"*омели білої пагони та листя","/53069,/UA-000000000-000013143"
490590,"100000153097","РОЗТОРОПШІ ПЛЯМИСТОЇ ПЛОДИ","/53070,/UA-000000000-000013143"
490589,null,"*нагідок квітки","/53069,/UA-000000000-000013143"
490588,null,"*софори японської плоди","/53070,/UA-000000000-000013143"
490587,null,"*омели білої пагони та листя","/53070,/UA-000000000-000013143"
490586,null,"*нагідок квітки","/53070,/UA-000000000-000013143"
490585,"100000164352","ЕТАНОЛ 40 % V/V","/53069,/53070,/UA-000000000-000013143"
490543,"100000079843","Калію дигідрофосфат","/43254,/UA-000000000-000008420"
490542,"100000091452","Динатрію фосфат додекагідрат","/43254,/UA-000000000-000008420"
490541,"100000079843","Калію дигідрофосфат","/43253,/UA-000000000-000008420"
490540,"100000092115","Натрію хлорид","/43254,/UA-000000000-000008420"
490539,"100000091452","Динатрію фосфат додекагідрат","/43253,/UA-000000000-000008420"
490538,"100000092115","Натрію хлорид","/43253,/UA-000000000-000008420"
490537,null,"*патока сироп глюкозний","/43253,/UA-000000000-000008420"
490536,null,"*патока сироп глюкозний","/43254,/UA-000000000-000008420"
490531,"100000079843","Калію дигідрофосфат","/43251,/UA-000000000-000008420"
490530,"100000091452","Динатрію фосфат додекагідрат","/43251,/UA-000000000-000008420"
490529,"100000092115","Натрію хлорид","/43251,/UA-000000000-000008420"
490528,null,"*патока сироп глюкозний","/43251,/UA-000000000-000008420"
490527,"100000139050","ЕТАНОЛ 30%","/53068,/UA-000000000-000013142"
490514,"100000139050","ЕТАНОЛ 30%","/53066,/70034,/UA-000000000-000013141"
490492,"100000076179","Ароматизатор `Лимон`","/70028,/52946,/70029,/70030,/UA-000000000-000013073"
490491,"100000079299","Пропілпарагідроксибензоат","/70028,/52946,/70029,/70030,/UA-000000000-000013073"
490490,"100000134175","МЕТИЛПАРАГІДРОКСИБЕНЗОАТ ЄВР. ФАРМ.","/70028,/52946,/70029,/70030,/UA-000000000-000013073"
490489,null,"*збору седативного екстракт сухий","/70028,/52946,/70029,/70030,/UA-000000000-000013073"
490488,"100000132955","ВОДА, ОЧИЩЕНА","/70028,/52946,/70029,/70030,/UA-000000000-000013073"
