no,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"9095","1.0","Atc","2025-04-04T14:21:43.572","2025-04-04T14:21:43.572",null,"1","1","*СИМЕТИКОНУ ЕМУЛЬСІЯ 30%",null,null,"false",null,null,null
"9096","1.0","Atc","2025-04-04T14:21:43.572","2025-04-04T14:21:43.572",null,"1","1","*matricaria recutita",null,null,"false",null,null,null
"9097","1.0","Atc","2025-04-04T14:21:43.572","2025-04-04T14:21:43.572",null,"1","1","*полі крохмалю",null,null,"false",null,null,null
"9098","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*vespa crabro",null,null,"false",null,null,null
"9099","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*atropa bella-donna",null,null,"false",null,null,null
"9100","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*амомуму шиловидного плоди",null,null,"false",null,null,null
"9101","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*mucosa coli suis d8",null,null,"false",null,null,null
"9102","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*дифенін",null,null,"false",null,null,null
"9103","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*кореневища аїру тростинного",null,null,"false",null,null,null
"9104","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*трави підмареннику справжнього",null,null,"false",null,null,null
"9105","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*гамма-аміно-бета-гідроксимасляна кислота",null,null,"false",null,null,null
"9106","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*2,4-дихлорбензиловий спирт",null,null,"false",null,null,null
"9107","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*трави льонку звичайного",null,null,"false",null,null,null
"9108","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*алерген із пилку сосни звичайної (allergenum e pollen pinus silvestris)",null,null,"false",null,null,null
"9109","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*алерген із казеїну коров’ячого молока",null,null,"false",null,null,null
"9110","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*l-яблучна кислота",null,null,"false",null,null,null
"9111","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*альфа-токоферолу ацетат",null,null,"false",null,null,null
"9112","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*алерген із пилку платана (allergenum e pollen platanus vulgaris)",null,null,"false",null,null,null
"9113","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*sinusitis nosode d13",null,null,"false",null,null,null
"9114","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*gentiana lutea e radice, decoctum ø (hab, vs. 23a)",null,null,"false",null,null,null
"9115","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*протопін",null,null,"false",null,null,null
"9116","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*алерген із шерсті кролика",null,null,"false",null,null,null
"9117","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*отрути гюрзи 16 мод",null,null,"false",null,null,null
"9118","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*barium carbonicum",null,null,"false",null,null,null
"9119","1.0","Atc","2025-04-04T14:21:43.573","2025-04-04T14:21:43.573",null,"1","1","*lachesis",null,null,"false",null,null,null
"9120","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*бодяну плоди",null,null,"false",null,null,null
"9121","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*алерген із кунжут",null,null,"false",null,null,null
"9122","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*solanum dulcamara",null,null,"false",null,null,null
"9123","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*алерген із картоплі",null,null,"false",null,null,null
"9124","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*мікронізована очищена флавонова фракція, що складається з 90% діосміну та 10% флавоноїдів, у перерахунку на гесперидин",null,null,"false",null,null,null
"9125","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*streptococcus haemolyticus nosode d18",null,null,"false",null,null,null
"9126","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*глоду квітки",null,null,"false",null,null,null
"9127","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*м’яти листя",null,null,"false",null,null,null
"9128","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*кальцію гідрофосфат",null,null,"false",null,null,null
"9129","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*colocynthis",null,null,"false",null,null,null
"9130","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*grindelia robusta d4",null,null,"false",null,null,null
"9131","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*кислоти гідроксилимонної",null,null,"false",null,null,null
"9132","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*вірус краснухи (живий, атенуйований)",null,null,"false",null,null,null
"9133","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*екстракт тимус",null,null,"false",null,null,null
"9134","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*larynx bovis gl dil. d16 (hab, vs. 41b)",null,null,"false",null,null,null
"9135","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*сукцинілований желатин",null,null,"false",null,null,null
"9136","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*хвоща сухий екстракт",null,null,"false",null,null,null
"9137","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*testis suis d4",null,null,"false",null,null,null
"9138","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*pantothenic acid d2",null,null,"false",null,null,null
"9139","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*penicillium glabrum e volumine cellulae (lyophil., steril) d5",null,null,"false",null,null,null
"9140","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*glyoxal d10",null,null,"false",null,null,null
"9141","1.0","Atc","2025-04-04T14:21:43.574","2025-04-04T14:21:43.574",null,"1","1","*алерген із сиру голландського",null,null,"false",null,null,null
"9142","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*melilotus officinalis",null,null,"false",null,null,null
"9143","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*quarz dil. d11 aquos",null,null,"false",null,null,null
"9144","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*chelidonium majus",null,null,"false",null,null,null
"9145","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*кальцієва сіль гопантенової кислоти",null,null,"false",null,null,null
"9146","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*мороктоког альфа",null,null,"false",null,null,null
"9147","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*сухий екстракт з листя осики (5-8:1), розчинник для екстракції: етанол 60% об./об.",null,null,"false",null,null,null
"9148","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*CHININUM ARSENICOSUM D12",null,null,"false",null,null,null
"9149","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*plantago lanceolata e foliis ferm 34c dil. d5 (hab, vs. 34c)",null,null,"false",null,null,null
"9150","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*цинк",null,null,"false",null,null,null
"9151","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*селен",null,null,"false",null,null,null
"9152","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*полину трава",null,null,"false",null,null,null
"9153","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*Ізолейцин",null,null,"false",null,null,null
"9154","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*алерген із гірчиці",null,null,"false",null,null,null
"9155","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*везикули зовнішньої мембрани (omv) з neisseria meningitidis серогрупи b штаму nz98/254, визначеного за загальною кількістю білка, що міститься у pora p1.42",null,null,"false",null,null,null
"9156","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*hyaluronidase 6dh",null,null,"false",null,null,null
"9157","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*холархени пухнастої кори",null,null,"false",null,null,null
"9158","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*терпентин модрини",null,null,"false",null,null,null
"9159","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*куркуми довгої олії (турмеронової олії)",null,null,"false",null,null,null
"9160","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*сечовини",null,null,"false",null,null,null
"9161","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*жимолость японська (бутони або квітки, які розпускаються)",null,null,"false",null,null,null
"9162","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*4-амінобензойна кислрта",null,null,"false",null,null,null
"9163","1.0","Atc","2025-04-04T14:21:43.575","2025-04-04T14:21:43.575",null,"1","1","*алерген із шерсті собаки",null,null,"false",null,null,null
"9164","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*лецитин",null,null,"false",null,null,null
"9165","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*оносми приквіткової листя",null,null,"false",null,null,null
"9166","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*алерген із форелі морської",null,null,"false",null,null,null
"9167","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*echinacea",null,null,"false",null,null,null
"9168","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*sticta d3",null,null,"false",null,null,null
"9169","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*thymus vulgaris l. herba",null,null,"false",null,null,null
"9170","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*opuntia ficus-indica",null,null,"false",null,null,null
"9171","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*viburnum opulus",null,null,"false",null,null,null
"9172","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*p-benzochinonum d10",null,null,"false",null,null,null
"9173","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*вода очищена usp",null,null,"false",null,null,null
"9174","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*matricariae flos",null,null,"false",null,null,null
"9175","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*magnesium oroticum dihydricum d6",null,null,"false",null,null,null
"9176","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*базилік священний",null,null,"false",null,null,null
"9177","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*барвінку трава",null,null,"false",null,null,null
"9178","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*алерген із виноград",null,null,"false",null,null,null
"9179","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*diencephalon suis d10",null,null,"false",null,null,null
"9180","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*артишоку листя",null,null,"false",null,null,null
"9181","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*мукуни пекучої насіння",null,null,"false",null,null,null
"9182","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*coffeinum monohydricum d4",null,null,"false",null,null,null
"9183","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*солодки кореня",null,null,"false",null,null,null
"9184","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*алерген із форелі річкової",null,null,"false",null,null,null
"9185","1.0","Atc","2025-04-04T14:21:43.576","2025-04-04T14:21:43.576",null,"1","1","*xanthoxylum fraxineum d3",null,null,"false",null,null,null
"9186","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*sulfur",null,null,"false",null,null,null
"9187","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*надземної частини оносми приквіткової",null,null,"false",null,null,null
"9188","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*пустирника трава",null,null,"false",null,null,null
"9189","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*гідроксіетилкрохмаль",null,null,"false",null,null,null
"9190","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*cortisonum aceticum",null,null,"false",null,null,null
"9191","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*nitroglycerinum",null,null,"false",null,null,null
"9192","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*екстракт складний заспокійливий, густий",null,null,"false",null,null,null
"9193","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*fucus vesiculosus",null,null,"false",null,null,null
"9194","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*пеларгонії очиткової кореня",null,null,"false",null,null,null
"9195","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*ovarium",null,null,"false",null,null,null
"9196","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*дицикломін",null,null,"false",null,null,null
"9197","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*натрію s-лактату розчин",null,null,"false",null,null,null
"9198","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*plumbum metallicum 30ch",null,null,"false",null,null,null
"9199","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*strychnos ignatia",null,null,"false",null,null,null
"9200","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*риб'ячий жир",null,null,"false",null,null,null
"9201","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*вісмуту трибромфенолят",null,null,"false",null,null,null
"9202","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*флавоноїди",null,null,"false",null,null,null
"9203","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*kalmia latifolia d4",null,null,"false",null,null,null
"9204","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*ехінацеї пурпурової трава",null,null,"false",null,null,null
"9205","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*фурагін",null,null,"false",null,null,null
"9206","1.0","Atc","2025-04-04T14:21:43.577","2025-04-04T14:21:43.577",null,"1","1","*cynara scolymus",null,null,"false",null,null,null
"9207","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*nerium oleander d4",null,null,"false",null,null,null
"9208","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*arum triphyllum 3ch",null,null,"false",null,null,null
"9209","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*thiaminum hydrochloricum",null,null,"false",null,null,null
"9210","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*рідкого екстракту цибулі",null,null,"false",null,null,null
"9211","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*алерген із томатів",null,null,"false",null,null,null
"9212","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*жир риб’ячий, вироблений з печінки тріскових риб",null,null,"false",null,null,null
"9213","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*аморфи кущової плоди",null,null,"false",null,null,null
"9214","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*цитруліну малат",null,null,"false",null,null,null
"9215","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*женьшеню настойка",null,null,"false",null,null,null
"9216","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*пачулі",null,null,"false",null,null,null
"9217","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*алое екстракту сухого (aloes extractum siccum)",null,null,"false",null,null,null
"9218","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*mucosa ductus choledochi suis d8",null,null,"false",null,null,null
"9219","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*chelidonium",null,null,"false",null,null,null
"9220","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*cimicifuga",null,null,"false",null,null,null
"9221","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*отрути змії бушмейстер d30",null,null,"false",null,null,null
"9222","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*кореневищ аїру в порошк",null,null,"false",null,null,null
"9223","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*equisetum arvense",null,null,"false",null,null,null
"9224","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*l-аланін",null,null,"false",null,null,null
"9225","1.0","Atc","2025-04-04T14:21:43.578","2025-04-04T14:21:43.578",null,"1","1","*semecarpus anacardium",null,null,"false",null,null,null
"9226","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*chionanthus virginicus d2",null,null,"false",null,null,null
"9227","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*aletris farinosa d2",null,null,"false",null,null,null
"9228","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*корені аралії",null,null,"false",null,null,null
"9229","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*calcium iodatum d8",null,null,"false",null,null,null
"9230","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*карбідоп",null,null,"false",null,null,null
"9231","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*cynodon dactylon (l.) pers.",null,null,"false",null,null,null
"9232","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*алерген із пилку акації білої (allergenum e pollen robinia pseudoacacia)",null,null,"false",null,null,null
"9233","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*алерген із сливи",null,null,"false",null,null,null
"9234","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*camphora d2",null,null,"false",null,null,null
"9235","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*хлорогенова кислота",null,null,"false",null,null,null
"9236","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*трава кульбаби",null,null,"false",null,null,null
"9237","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*екстракт зі свіжої рослини іберійки гіркої",null,null,"false",null,null,null
"9238","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*біоактивний концентрат з дрібної морської риби",null,null,"false",null,null,null
"9239","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*алерген із сої",null,null,"false",null,null,null
"9240","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*молібден натрію-99мо",null,null,"false",null,null,null
"9241","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*ромашки квітки",null,null,"false",null,null,null
"9242","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*півонії незвичайної кореневища з коренями і півонії незвичайної трави",null,null,"false",null,null,null
"9243","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*lycopodium clavatum",null,null,"false",null,null,null
"9244","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*фактор згортання VIII",null,null,"false",null,null,null
"9245","1.0","Atc","2025-04-04T14:21:43.579","2025-04-04T14:21:43.579",null,"1","1","*рути запашної d6",null,null,"false",null,null,null
"9246","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*l-треонін",null,null,"false",null,null,null
"9247","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*гесперидину метилу халкон",null,null,"false",null,null,null
"9248","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*карнітину оротат",null,null,"false",null,null,null
"9249","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*aconitum napellus",null,null,"false",null,null,null
"9250","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*кореневища з коренями левзеї сафлороподібної (великоголовника)",null,null,"false",null,null,null
"9251","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*аденіну гідрохлорид",null,null,"false",null,null,null
"9252","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*коріандру посівного насіння",null,null,"false",null,null,null
"9253","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*Вода для ін'єкцій",null,null,"false",null,null,null
"9254","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*arnica 1000ch",null,null,"false",null,null,null
"9255","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*ОЛІЯ СОЄВИХ БОБІВ, РАФІНОВАНА",null,null,"false",null,null,null
"9256","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*галобетазол пропіонат",null,null,"false",null,null,null
"9257","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*екстракт сухий з коренів пеларгонії очиткової (pelargonium sidoides) (4 – 25 : 1), екстрагент: етанол 11 % (м/м)",null,null,"false",null,null,null
"9258","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*цинку оксид",null,null,"false",null,null,null
"9259","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*mucosa vesicae urinariae suis d8",null,null,"false",null,null,null
"9260","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*інактивованого sars-cov-2 антиген",null,null,"false",null,null,null
"9261","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*strychnos nux-vomica",null,null,"false",null,null,null
"9262","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*олія соєва очищена",null,null,"false",null,null,null
"9263","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*листя м'яти перцевоЇ",null,null,"false",null,null,null
"9264","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*цитохром с",null,null,"false",null,null,null
"9265","1.0","Atc","2025-04-04T14:21:43.580","2025-04-04T14:21:43.580",null,"1","1","*convallaria d12",null,null,"false",null,null,null
"9266","1.0","Atc","2025-04-04T14:21:43.581","2025-04-04T14:21:43.581",null,"1","1","*алерген із жовтка курячих яєць",null,null,"false",null,null,null
"9267","1.0","Atc","2025-04-04T14:21:43.581","2025-04-04T14:21:43.581",null,"1","1","*алерген із бета-лактглобуліну коров’ячого молока",null,null,"false",null,null,null
"9268","1.0","Atc","2025-04-04T14:21:43.581","2025-04-04T14:21:43.581",null,"1","1","*рідкого екстракту протефлазід",null,null,"false",null,null,null
"9269","1.0","Atc","2025-04-04T14:21:43.581","2025-04-04T14:21:43.581",null,"1","1","*кореневища пирію",null,null,"false",null,null,null
"9270","1.0","Atc","2025-04-04T14:21:43.581","2025-04-04T14:21:43.581",null,"1","1","*деквалінію хлорид",null,null,"false",null,null,null
"9271","1.0","Atc","2025-04-04T14:21:43.581","2025-04-04T14:21:43.581",null,"1","1","*екстракт із золотушника",null,null,"false",null,null,null
"9272","1.0","Atc","2025-04-04T14:21:43.581","2025-04-04T14:21:43.581",null,"1","1","*corpus luteum suis",null,null,"false",null,null,null
"9273","1.0","Atc","2025-04-04T14:21:43.581","2025-04-04T14:21:43.581",null,"1","1","*discus intervertebralis suis d8",null,null,"false",null,null,null
"9274","1.0","Atc","2025-04-04T14:21:43.581","2025-04-04T14:21:43.581",null,"1","1","*алерген із м’яса гуски",null,null,"false",null,null,null
"9275","1.0","Atc","2025-04-04T14:21:43.581","2025-04-04T14:21:43.581",null,"1","1","*резорцин",null,null,"false",null,null,null
"9276","1.0","Atc","2025-04-04T14:21:43.581","2025-04-04T14:21:43.581",null,"1","1","*ammonium bromatum d4",null,null,"false",null,null,null
"9277","1.0","Atc","2025-04-04T14:21:43.581","2025-04-04T14:21:43.581",null,"1","1","*жовтокорінь канадський d4",null,null,"false",null,null,null
"9278","1.0","Atc","2025-04-04T14:21:43.581","2025-04-04T14:21:43.581",null,"1","1","*евкаліпта шаровидного листя",null,null,"false",null,null,null
