111,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.079,2023-11-14T17:34:13.335,100000099633,null,1,циклобутирол,cyclobutyrol,ua_18_111,false,null,null,null
112,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.080,2023-11-14T17:34:02.408,100000101469,null,1,цитіолон,citiolone,ua_18_112,false,null,null,null
113,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.081,2023-11-14T17:34:11.025,100000099780,null,1,докузат натрію,docusate sodium,ua_18_113,false,null,null,null
114,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.082,2023-11-14T17:34:07.550,100000099946,null,1,оксифенізатин,oxyphenisatine,ua_18_114,false,null,null,null
115,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.083,2023-11-14T17:34:15.287,100000099978,null,1,бізакодил,bisacodyl,ua_18_115,false,null,null,null
116,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.084,2023-11-14T17:34:02.504,100000099113,null,1,дантрон,dantron,ua_18_116,false,null,null,null
117,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.086,2023-11-14T17:34:02.593,100000103263,null,1,фенолфталеїн,phenolphthalein,ua_18_117,false,null,null,null
118,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.086,2023-11-14T17:34:09.229,100000101103,null,1,натрію пікосульфат,sodium picosulfate,ua_18_118,false,null,null,null
119,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.087,2023-11-14T17:34:15.199,100000101180,null,1,бізоксатин,bisoxatin,ua_18_119,false,null,null,null
120,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.088,2023-11-14T17:34:06.124,100000099315,null,1,метилцелюлоза,methylcellulose,ua_18_120,false,null,null,null
121,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.089,2023-11-14T17:34:07.795,100000100979,null,1,лактулоза,lactulose,ua_18_121,false,null,null,null
122,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.090,2023-11-14T17:33:59.706,100000104889,null,1,лактитол,lactitol,ua_18_122,false,null,null,null
123,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.091,2023-11-14T17:34:02.751,100000099321,null,1,макрогол,macrogol,ua_18_123,false,null,null,null
124,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.092,2023-11-14T17:34:15.648,100000099707,null,1,гліцерин,glycerol,ua_18_124,false,null,null,null
125,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.093,2023-11-14T17:34:14.427,100000106856,null,1,метилналтрексону бромід,methylnaltrexone bromide,ua_18_125,false,null,null,null
126,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.094,2023-11-14T17:34:03.861,100000106451,null,1,альвімопан,alvimopan,ua_18_126,false,null,null,null
127,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.095,2023-11-14T17:34:14.693,100000100485,null,1,налоксон,naloxone,ua_18_127,false,null,null,null
128,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.096,2023-11-14T17:34:04.420,100000106466,null,1,лубіпростон,lubiprostone,ua_18_128,false,null,null,null
129,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.097,2023-11-14T17:34:10.326,100000106892,null,1,лінаклотид,linaclotide,ua_18_129,false,null,null,null
130,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.098,2023-11-14T17:34:03.655,100000106016,null,1,прукалоприд,prucalopride,ua_18_130,false,null,null,null
131,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.099,2023-11-14T17:34:13.539,100000104609,null,1,тегазерод,tegaserod,ua_18_131,false,null,null,null
132,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.099,2023-11-14T17:34:03.423,100000099787,null,1,ністатин,nystatin,ua_18_132,false,null,null,null
133,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.100,2023-11-14T17:34:15.604,100000102495,null,1,стрептоміцин,streptomycin,ua_18_133,false,null,null,null
134,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.101,2023-11-14T17:34:13.537,100000099748,null,1,поліміксин В,polymyxin B,ua_18_134,false,null,null,null
135,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.102,2023-11-14T17:34:15.463,100000100054,null,1,паромоміцин,paromomycin,ua_18_135,false,null,null,null
136,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.103,2023-11-14T17:34:03.632,100000099413,null,1,канаміцин,kanamycin,ua_18_136,false,null,null,null
137,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.104,2023-11-14T17:34:11.306,100000099166,null,1,ванкоміцин,vancomycin,ua_18_137,false,null,null,null
